response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
PWY0_1261	1569.9022	 251.3989	2023.6086	 953.2677	 569.7736	1897.2950	3458.7148
PWY0_1277	 0.0000000	 7.1242159	 0.0000000	 0.0000000	41.1077180	 0.0000000	 0.5796825
PWY0_1296	3646.279	4340.819	3165.057	5098.057	3847.107	3350.902	3414.189
PWY0_1297	3331.918	4232.965	2729.884	4158.680	3619.911	2420.365	3358.525
PWY0_1298	3313.201	4046.086	2702.321	3795.295	3390.286	2655.077	2928.635
PWY0_1319	5289.993	5046.000	4907.125	4886.844	4953.203	5071.486	3168.541
PWY0_1338	 2.362574	 4.818172	 0.000000	 0.000000	38.044548	 0.000000	 1.341592
PWY0_1415	34.089966	16.825762	21.624243	36.854509	60.139280	 5.175165	 3.010234
PWY0_1479	 59.83453	 71.09873	161.70022	 40.32886	126.23182	  0.00000	 47.19124
PWY0_1533	 97.56647	117.61072	436.41787	 70.24938	 71.12654	  7.98681	 57.31924
PWY0_1586	4757.1009	2563.8415	4095.1796	2605.0980	4261.6166	4124.6871	 652.1971
PWY0_162	1568.4990	1441.1804	2251.9113	 778.6268	2065.9773	2070.1572	1939.9369
PWY0_166	1469.9746	1339.9356	1977.2021	 811.6644	1816.0961	1336.3180	1868.6016
PWY0_321	 0.0000000	 6.4934585	 0.0000000	 0.0000000	45.9238976	 0.0000000	 0.5541296
PWY0_41	14.654428	73.220745	 9.987739	21.115034	53.923933	86.481001	46.479252
PWY0_42	 0.0000000	 3.4300000	 0.0000000	 0.0000000	29.2100000	 0.0000000	 0.3286957
PWY0_781	1731.4607	2588.3424	 479.8687	3378.9027	1984.1521	 206.7166	2204.9293
PWY0_845	 553.92323	 406.85840	 586.81717	 760.39274	 177.19872	1009.28017	  15.88783
PWY0_862	 540.34435	 355.85871	2240.82537	 638.25942	1347.64750	2903.19331	  35.37045
PWY1G_0	3.119027	1.248507	0.000000	2.497543	0.000000	1.249702	0.000000
PWY490_3	 522.61772	1837.50785	 332.15212	2034.12884	 264.61557	  68.86528	 277.62140
PWY4FS_7	4844.319	4650.041	4389.686	4711.905	4355.243	4399.682	2973.977
PWY4FS_8	4844.319	4650.041	4389.686	4711.905	4355.243	4399.682	2973.977
PWYG_321	 634.69621	  44.86125	2515.04663	 750.78946	1534.97570	3254.50613	  41.33954
PYRIDNUCSAL_PWY	3758.817	3009.249	3777.928	4358.756	3568.275	4062.975	1206.555
PYRIDNUCSYN_PWY	3829.525	3080.004	3706.250	3985.301	3394.886	3680.407	2127.126
PYRIDOXSYN_PWY	390.11984	259.64322	445.82369	545.20147	133.07780	778.86595	 10.91091
REDCITCYC	263.55632	289.12352	918.60069	479.34164	 99.59104	952.02341	106.30069
RHAMCAT_PWY	 670.4166	1012.6364	1306.5756	1548.8690	1155.0167	2300.5417	1598.8035
RIBOSYN2_PWY	3151.6979	1998.3988	3482.8585	1753.3711	2817.3933	3561.0661	 837.7242
RUMP_PWY	 730.7592	 729.5982	 634.7177	1333.0002	 591.8639	 465.1550	 367.2133
SALVADEHYPOX_PWY	 898.7797	1079.6437	 504.5623	1729.1499	 364.3952	1507.3092	 278.5165
SER_GLYSYN_PWY	4296.828	4407.768	4249.221	5027.852	4089.101	4734.945	2909.992
SO4ASSIM_PWY	132.10940	290.60666	203.76180	190.28313	144.06870	185.69292	 30.22793
SULFATE_CYS_PWY	285.86566	590.74617	432.26408	400.87877	305.91576	399.08454	 65.48687
TCA	1048.46098	 809.77519	1172.94451	 122.14448	 501.43464	  96.65131	  57.97668
TCA_GLYOX_BYPASS	 4.267152	14.884661	 0.000000	 0.000000	92.188215	 0.000000	 4.273518
TEICHOICACID_PWY	1409.3714	1002.0336	 478.7530	2135.7046	1083.2610	 110.2606	 413.8052
THISYN_PWY	1305.5066	1163.8893	2026.4481	1174.1654	 956.6311	2241.4670	 393.0510
THREOCAT_PWY	 0.000000	12.296221	 0.000000	 0.000000	91.108410	 0.000000	 1.202311
THRESYN_PWY	4959.756	4037.931	4681.621	4889.654	4441.400	4787.854	2885.516
TRNA_CHARGING_PWY	4632.426	4304.209	4359.152	4815.557	4129.107	4426.232	2800.158
TRPSYN_PWY	4246.095	2885.818	3690.878	3342.897	3875.412	4280.623	2740.283
TYRFUMCAT_PWY	11.19446	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
UBISYN_PWY	 77.883873	  7.805433	218.048158	  4.373472	 54.038455	132.129489	 16.509751
UDPNAGSYN_PWY	3642.716	3625.538	2690.717	4006.626	2487.155	1368.351	2885.908
VALDEG_PWY	0	0	0	0	0	0	0
VALSYN_PWY	5520.521	5019.049	5017.978	5790.988	4760.261	5267.477	3482.054
