response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
PWY_5898	 68.12929	167.36864	 87.23457	 28.69444	 79.80745	177.79184	 23.14466	103.79652	184.07134	 60.44405	 23.17749	 17.03586
PWY_5899	 68.12929	167.36864	 87.23457	 28.69444	 79.80745	177.79184	 23.14466	103.79652	184.07134	 60.44405	 23.17749	 17.03586
PWY_5910	140.4488529	143.3467209	239.4629948	  4.6316117	 54.9239243	151.8936806	  0.6583571	 36.7067098	340.2977253	  5.9343525	 31.6262262	 19.1758292
PWY_5913	1407.31580	 617.94809	 712.18880	 611.87179	 142.54822	 617.22631	 181.33837	  42.80622	 744.16698	  46.92562	  41.99948	  38.78075
PWY_5918	 25.237594	 74.500914	 28.564549	 37.278502	  6.057296	 72.437936	 19.811778	 63.477760	117.374843	  8.944741	  5.156553	 48.991412
PWY_5920	 0.5519499	37.0357046	10.4605424	 0.0000000	 2.5839864	15.1582790	 3.5282736	 0.0000000	32.7100757	 0.0000000	 2.6570062	 3.7551283
PWY_5971	1140.40374	 779.46624	  60.87681	1717.96272	 546.69238	  33.45666	1058.80423	 752.27759	1806.20339	 526.88105	  54.51067	1019.12564
PWY_5973	3953.730	5315.622	4742.275	5096.426	3818.348	5084.092	4585.852	3874.238	4693.933	5275.580	3011.384	3777.898
PWY_5989	 860.82832	 532.37689	  37.05883	2229.84626	 394.56251	  20.28918	 840.37873	 636.73917	1313.50694	3002.38117	  35.01467	1410.86226
PWY_6071	 0.2361752	 0.0000000	 5.5863067	 0.0000000	 1.1243910	 6.9768948	 0.0000000	 0.0000000	41.5499435	 0.0000000	 0.4703961	 0.0000000
PWY_6121	3563.593	4801.574	4496.826	4530.789	3436.562	4602.663	4095.746	5477.337	4348.461	4847.426	3115.259	3291.350
PWY_6122	3595.760	4810.956	4627.448	4471.914	3450.567	4753.363	4122.310	5621.268	4385.521	4747.634	3248.053	3265.541
PWY_6123	3418.388	4529.933	4101.775	4318.276	3363.051	4142.988	3854.358	4737.092	3979.736	4494.386	2878.964	3202.721
PWY_6125	1290.8760	1243.3714	1189.4105	1871.0231	1644.7104	1204.0250	 798.5771	 619.8749	1749.3784	1710.9283	1780.7184	 909.0196
PWY_6126	4075.705	4375.348	5116.638	4803.760	3575.784	4961.421	3473.200	5432.459	4861.740	4821.483	3630.588	3045.929
PWY_6147	2468.5077	2202.2538	1755.7685	2898.1251	1470.3867	2908.0028	2614.0252	1932.8491	2816.0134	3287.9714	 488.3661	2234.9458
PWY_6151	2702.065	3366.173	3491.007	3092.097	2300.445	4133.871	3026.618	4413.372	3736.381	4306.462	3023.854	2082.422
PWY_6163	3673.607	4882.196	4115.236	4607.381	3445.129	4913.300	4257.951	4597.565	4491.109	4814.914	2743.294	3222.778
PWY_6182	0	0	0	0	0	0	0	0	0	0	0	0
PWY_6185	0	0	0	0	0	0	0	0	0	0	0	0
PWY_621	5338.095	3602.324	4442.638	3461.206	3959.082	4313.827	3380.835	4769.291	4999.798	4879.652	4699.277	1660.009
PWY_6263	 48.977484	171.717302	  0.000000	416.618178	112.292199	  8.406664	 78.519209	  8.913803	 52.369029	238.145985	 19.514703	 60.912315
PWY_6269	2831.7886	3518.0334	3524.3280	3654.0717	2294.1929	3158.9944	3422.9257	2446.3501	2785.5004	3931.5235	 784.3696	2967.8646
PWY_6277	3595.760	4810.956	4627.448	4471.914	3450.567	4753.363	4122.310	5621.268	4385.521	4747.634	3248.053	3265.541
PWY_6282	 868.88529	 542.48377	  37.11334	2282.19229	 402.30829	  20.32044	 849.73711	 643.70553	1362.81455	2967.38065	  35.38464	1409.02322
PWY_6317	3093.826	3846.865	4387.355	3687.884	3260.714	4198.893	3698.835	4975.164	4283.935	4325.042	3012.896	2524.129
PWY_6338	0	0	0	0	0	0	0	0	0	0	0	0
PWY_6339	0	0	0	0	0	0	0	0	0	0	0	0
PWY_6353	1468.1758	1256.2760	1118.5906	 847.9153	 880.9388	 393.7339	 562.8375	2086.5038	 652.1575	2058.4741	 307.3802	 382.0381
PWY_6383	 7.977233	14.600231	 5.962812	 3.721381	 1.989287	27.429886	 0.000000	 3.971541	 9.893506	 3.789412	 1.976516	 1.931349
PWY_6385	3602.628	4649.346	4316.411	4338.297	3352.890	4398.270	3911.233	4568.952	4101.529	4333.937	2970.251	3262.457
PWY_6386	3673.129	4720.404	4441.804	4453.321	3412.779	4488.919	3987.989	4819.085	4124.711	4401.155	2969.969	3351.176
PWY_6387	3716.557	4713.230	4428.370	4391.376	3435.937	4472.231	4015.227	5060.422	4160.254	4387.255	3074.423	3314.860
PWY_6396	52.948165	55.798879	58.864069	13.115201	10.700058	27.035136	 3.067595	23.729461	13.739619	 8.991389	18.408823	15.939348
PWY_6397	0.0000000	0.6252009	0.0000000	0.0000000	0.0000000	2.6888522	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
PWY_6467	 242.76	 440.08	 207.43	 865.21	 309.97	  11.59	 245.00	 515.98	 386.95	1139.75	  17.41	 348.17
PWY_6470	527.785117	415.593579	817.814562	 13.335250	112.183998	585.316453	  3.157628	151.638406	827.032112	 28.868651	 75.120638	 56.757722
PWY_6471	1179.1209	 926.1777	2756.6189	1467.6548	1116.1120	2286.9696	 810.0583	1099.1489	1955.1088	1193.5382	 692.0504	1469.6677
PWY_6478	148.84131	101.84621	420.66465	198.27535	 70.77076	 35.04521	 94.82113	160.32860	156.38002	123.58855	 41.12522	 64.43462
PWY_6507	 897.6327	1079.5816	1017.1038	1952.0764	 998.8383	 457.2600	1258.1175	2054.8050	1233.0511	3752.0334	 185.4861	1003.3803
PWY_6519	 653.70095	 619.91997	  63.37759	1738.84177	 478.49118	  23.49210	 614.11601	 790.29946	 903.56441	2626.31066	  31.99003	 854.46099
PWY_6545	 855.5362	 825.2899	 805.5434	1159.0936	1097.1648	 857.1305	 530.5563	 388.0862	1121.0999	 705.4926	 800.2043	 632.7184
PWY_6562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.81544	0.00000
PWY_6572	137.744264	298.037083	578.287319	421.428841	302.331415	  4.884158	 89.321660	715.847925	 56.543342	481.432182	  6.756613	 28.306739
PWY_6588	1264.1093	2199.6991	 305.8081	2410.9972	1856.6667	 949.1208	 909.9131	 419.1227	 568.8058	 846.1029	 360.3239	 495.6889
PWY_6590	 33.83310	101.23853	102.37983	 51.38789	110.84128	 49.91102	 22.03430	 36.81806	228.95475	191.16568	 71.29396	 47.19135
PWY_6608	1728.5717	1146.3736	1067.1228	1152.0041	 780.6479	 589.1217	 866.4670	1896.5406	1493.9687	2470.6428	 376.9465	 351.3444
PWY_6609	4364.228	4515.714	4424.063	4329.277	3419.407	4140.509	3896.548	5001.097	4253.051	4328.878	2753.651	3306.835
PWY_6612	2669.415	2537.046	1718.372	2921.650	1840.003	3121.937	2240.356	2126.925	3269.142	3174.277	 476.946	1697.614
PWY_6628	1688.7392	2531.3913	 904.9241	 814.2986	 697.5488	1405.5520	1709.1782	3952.5144	1229.2288	   0.0000	 560.0555	 876.9043
PWY_6629	  1.679309	  0.000000	 40.748409	  0.000000	 10.648356	 52.139175	  0.000000	  0.000000	326.544482	  0.000000	  3.356422	  0.000000
PWY_6630	1680.9397	2527.6079	 904.8934	 814.0165	 697.3624	1403.7275	1708.8892	3954.5483	1228.8953	   0.0000	 559.7975	 876.4751
PWY_6641	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	12.57474	 0.00000
PWY_6690	 0.1527273	 0.0000000	 3.7418182	 0.0000000	 0.6981818	 4.7890909	 0.0000000	 0.0000000	31.5927273	 0.0000000	 0.3054545	 0.0000000
PWY_6700	1932.9443	1701.5435	1719.5589	2182.4059	1493.3136	1475.5517	1697.8581	2080.3507	1427.0095	1842.6169	1778.5155	 992.6139
PWY_6703	1595.714	1489.562	1869.944	2009.362	1175.349	1184.408	2014.319	1866.877	1204.546	1355.410	1524.514	2114.293
PWY_6708	 13.879090	 79.921162	  8.057858	217.500964	 12.692594	  8.364239	 27.461661	  4.460575	 54.055208	129.664518	 17.095441	 17.632135
PWY_6728	0	0	0	0	0	0	0	0	0	0	0	0
PWY_6737	4092.963	5133.025	5381.736	5161.935	3624.234	5004.854	4907.924	5441.070	5392.726	6428.127	2829.275	3873.839
PWY_6749	  44.273078	 124.621499	2020.252657	 210.911794	 161.543587	   9.489117	 180.096146	 159.086550	  85.023148	   9.985963	 177.896754	 627.468793
PWY_6876	1264.109349	   0.000000	   3.996762	   0.000000	   3.997030	   3.996255	   0.000000	   0.000000	   3.994999	   0.000000	   0.000000	   0.000000
PWY_6891	1320.5071	 456.3768	 995.0941	 575.2342	 239.4055	1548.4467	1376.3394	 977.9027	 441.3805	 922.8710	 296.9434	1987.6843
PWY_6892	2244.620	3098.948	2216.096	2992.085	2060.446	3611.263	3135.485	2528.484	3198.356	2860.859	 673.675	2744.129
PWY_6895	 580.82551	 910.01824	 469.36016	1317.07319	 525.31170	  71.94496	 674.01211	1054.31069	 730.40635	1713.07820	  66.31220	 796.25733
PWY_6897	3274.774	4141.054	2595.353	3894.695	2903.108	3615.821	3777.911	3315.460	3871.783	3430.475	2577.537	2893.904
PWY_6901	1085.1458	1216.6865	1361.6480	1738.6488	1125.5550	 161.1762	 920.2753	1828.9238	1223.8847	2661.1872	 405.4394	 927.4514
PWY_6906	0	0	0	0	0	0	0	0	0	0	0	0
PWY_6969	 709.45783	1514.86835	 934.74252	1874.59552	 695.92804	 265.36152	 749.86687	 355.34345	 877.47547	 302.49134	  74.17071	 304.76308
PWY_7003	634.52269	112.70163	436.78449	 17.91943	252.50623	169.90463	 50.01296	472.89817	121.48292	 98.10831	 72.52638	125.87687
PWY_7007	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.9787387	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
PWY_7013	174.55329	 53.72813	 85.40869	 59.63982	181.90571	 40.34813	 41.81578	200.81515	 39.85103	481.54474	 83.06803	 95.07651
PWY_7090	20.686819	17.070386	 0.000000	87.105872	 1.933190	 0.000000	 2.473955	20.427909	22.981366	 0.000000	 4.172142	 9.384458
PWY_7094	0.000000	0.000000	0.000000	0.000000	0.000000	4.002381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PWY_7097	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7098	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111	4503.574	5790.928	6238.964	5338.805	4463.379	5844.802	4782.626	5790.988	5328.561	5260.314	4298.501	4111.034
PWY_7184	 885.1692	 853.5623	 799.5901	1324.0151	1194.1706	 933.1255	 534.4836	 409.9729	1318.4762	1037.7510	1328.9062	 601.1296
PWY_7187	1429.8309	1509.0306	1348.8155	2004.7316	1769.8476	1396.7805	 990.6699	 820.0928	1829.8895	1356.2336	1888.3717	 966.4326
PWY_7196	1252.3693	1230.0822	1148.2561	1871.4125	1652.6047	1137.6786	 786.4520	 577.9029	1679.3823	1693.4406	1632.2010	 917.6002
PWY_7197	 830.8688	 808.0771	 750.8493	1235.8389	1161.7355	 740.9182	 505.9309	 369.7237	1087.4362	 857.6457	1214.1696	 605.9919
PWY_7198	 378.99974	 400.63141	 444.44822	 782.55105	 173.23528	 762.53818	 417.19717	 280.44162	1097.48820	 445.02319	  41.10694	 164.31616
PWY_7199	2829.741	2434.412	2890.888	2405.406	2017.669	1534.271	2263.969	2619.774	2459.059	2401.152	2457.680	1979.563
PWY_7200	1174.4025	1092.1921	1091.0200	1488.3890	1372.1132	 887.8838	 742.5319	 579.0702	1372.6699	1134.6684	1540.4176	 856.9310
PWY_7208	4206.928	5493.282	5135.019	5069.357	3835.386	4962.336	4835.772	5527.413	4772.693	5015.736	3157.997	4086.915
PWY_7210	 438.19567	 451.05316	 513.10667	 875.03820	 229.81863	 987.38262	 491.25404	 331.35939	1316.83549	 494.64908	  57.79257	 206.93649
PWY_7211	 721.6148	 756.8275	 802.7661	1339.6280	 482.5912	1144.6255	 684.3702	 486.8636	1609.6790	 874.6435	 102.5694	 351.1852
PWY_7219	4056.053	5351.997	4942.913	4978.810	3780.766	5007.859	4606.029	5508.788	4731.640	5086.564	3261.703	3760.590
PWY_722	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7220	4360.134	3520.594	6243.972	4609.867	3337.398	5065.548	2617.254	5344.689	5699.674	4514.025	5932.465	2431.587
PWY_7221	3649.429	4597.271	4232.260	4411.749	3346.139	4442.119	3934.642	4706.827	4228.496	4763.271	2865.181	3205.120
PWY_7222	4360.134	3520.594	6243.972	4609.867	3337.398	5065.548	2617.254	5344.689	5699.674	4514.025	5932.465	2431.587
PWY_7228	1140.0699	1098.2594	1042.0521	1680.3689	1483.2969	1058.8889	 699.4128	 536.1972	1556.9683	1521.6558	1579.0364	 804.6771
PWY_7229	4240.318	4772.736	5371.440	4941.668	3718.224	5132.975	3906.770	5664.425	5073.425	5026.496	3866.263	3327.110
PWY_7234	329.07226	477.65566	525.87790	654.20884	223.95178	328.63086	114.18002	 82.72177	767.90278	276.20164	 75.86975	110.27953
PWY_7237	 129.25	 896.75	1106.00	 725.25	1123.00	 343.00	 399.75	1133.25	 284.50	 787.50	 219.00	 148.08
PWY_7242	1537.967	1907.328	2433.921	2587.425	2037.323	2386.410	1891.523	3813.598	2767.742	4799.643	2396.615	1193.147
PWY_7254	511.17749	135.98380	 47.16379	128.14278	122.20633	287.48674	 60.04536	193.27525	129.36358	438.33609	 92.81579	140.03837
PWY_7315	 231.02084	 395.83483	 770.39587	 749.94756	 132.69119	1670.69518	 507.92508	 508.86201	1778.60536	 411.04167	  63.46517	 123.44125
PWY_7323	 790.6452	1320.6821	 752.7058	2025.8851	 785.5183	 120.0329	 767.9566	1365.1718	 783.2005	2130.5492	 114.1495	 846.8032
PWY_7328	 16.82235	273.17756	392.37311	135.89659	 23.18289	 67.77670	 46.16334	670.47770	 87.02556	 17.33868	 26.82919	 18.01138
PWY_7332	 88.88314	 76.69673	 13.95227	694.42816	 88.35200	188.87759	806.36925	287.14076	281.82570	 54.24926	 61.71041	122.38360
PWY_7371	 17.00000	 84.03975	  0.00000	197.50000	 46.98947	  3.00000	 37.15932	  3.00000	 19.00000	 91.00000	  9.00000	 22.50000
PWY_7374	 13.281250	 50.917848	  0.000000	138.799414	 37.647880	  3.000000	 28.413686	  1.666667	 19.000000	 45.500000	  8.571429	 16.666667
PWY_7376	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7377	1968.77710	  23.15054	  51.80370	 720.80226	  97.04948	 855.48183	 295.01820	  84.33123	 287.48359	   0.00000	 140.05541	 200.91416
PWY_7391	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7392	2377.14201	 732.83950	1170.71117	  79.16179	 500.32604	 681.98903	 158.58388	 749.66855	1127.84523	 106.22494	 238.33319	  82.99311
PWY_7400	3441.645	4356.119	3487.602	3980.095	2995.680	4169.171	3894.970	4648.018	3856.766	3909.463	2730.604	3196.848
PWY_7431	14.634342	 1.941052	45.017058	 0.000000	 1.771730	 0.000000	 5.328053	 3.795147	 3.901588	 5.902429	 0.000000	 0.000000
PWY_7446	 0.2559149	 0.0000000	 4.3129104	 0.0000000	 1.0556328	 5.3451028	 0.0000000	 0.0000000	29.4537417	 0.0000000	 0.4860867	 0.0000000
PWY_7456	 710.65708	 771.94788	 428.08067	1164.33525	 617.57424	  24.48733	 474.79224	 621.45570	 507.65537	1415.13545	  26.23201	 430.27127
PWY_7527	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7539	2520.7013	2181.1684	1597.6070	2989.1559	1584.5831	2440.2049	2647.1640	1591.8977	2701.3772	3505.9289	 469.7552	2296.3995
PWY_7560	3704.531	4531.084	4147.708	4367.120	3298.674	4478.962	4123.602	4796.763	3957.872	4402.384	2855.082	3355.365
PWY_7616	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7663	4134.749	5487.180	4896.046	5610.505	3907.967	5107.250	4733.777	4143.760	5090.668	5965.437	3110.845	4032.596
PWY_7664	 977.65561	 622.03260	  55.70162	2482.77878	 461.03366	  30.67461	 960.79289	 730.51793	1518.10440	3180.67066	  41.20001	1548.62788
PWY_841	1658.3205	1699.6156	1605.2915	2368.8495	2023.8844	1626.9028	1126.8866	 908.2242	2198.6465	2209.5375	2045.9929	1236.0442
PWY_922	 99.586245	101.328233	170.646406	  3.243227	 38.650853	107.510865	  0.460874	 25.756075	244.652011	  4.155766	 22.216651	 13.447870
PWY0_1061	 668.10208	1298.33702	1563.27086	1909.15391	 602.47580	3758.01787	1477.24181	 869.74970	2947.26407	1355.19309	  80.91666	 556.74799
PWY0_1241	 87.46595	158.60801	 11.50756	177.27873	 97.11634	 23.97427	 59.38954	 75.03221	 93.51207	119.62557	 17.95987	 24.04513
PWY0_1261	2083.88628	1569.90223	 251.39893	2023.60860	2993.28025	  60.18927	 496.66505	 953.26771	 569.77361	1897.29504	3458.71482	 198.72403
PWY0_1277	 0.2920614	 0.0000000	 7.1242159	 0.0000000	 1.3344032	 9.1320721	 0.0000000	 0.0000000	41.1077180	 0.0000000	 0.5796825	 0.0000000
PWY0_1296	3087.634	3646.279	4340.819	3165.057	2740.602	3762.767	2884.376	5098.057	3847.107	3350.902	3414.189	1574.921
PWY0_1297	3094.318	3331.918	4232.965	2729.884	2503.523	3602.196	2916.321	4158.680	3619.911	2420.365	3358.525	1788.613
PWY0_1298	3122.345	3313.201	4046.086	2702.321	2463.332	3392.416	3116.174	3795.295	3390.286	2655.077	2928.635	3091.985
PWY0_1319	4287.016	5289.993	5046.000	4907.125	3940.035	5402.941	4540.295	4886.844	4953.203	5071.486	3168.541	3663.809
PWY0_1338	 0.1749482	 2.3625741	 4.8181718	 0.0000000	 1.1089695	 7.4679963	 0.0000000	 0.0000000	38.0445478	 0.0000000	 1.3415917	 0.0000000
PWY0_1415	14.211236	34.089966	16.825762	21.624243	 3.303448	33.254486	 8.992613	36.854509	60.139280	 5.175165	 3.010234	19.673580
PWY0_1479	 81.815072	 59.834534	 71.098733	161.700220	  6.888197	 40.532025	  0.000000	 40.328859	126.231819	  0.000000	 47.191243	 31.595116
PWY0_1533	111.81889	 97.56647	117.61072	436.41787	 17.34506	127.86462	 24.83866	 70.24938	 71.12654	  7.98681	 57.31924	 20.14556
PWY0_1586	1547.2679	4757.1009	2563.8415	4095.1796	2431.7263	5746.4245	3055.6936	2605.0980	4261.6166	4124.6871	 652.1971	1388.6860
PWY0_162	1523.8440	1568.4990	1441.1804	2251.9113	1969.3582	1480.1017	1025.4153	 778.6268	2065.9773	2070.1572	1939.9369	1148.6011
PWY0_166	1408.8274	1469.9746	1339.9356	1977.2021	1729.1710	1382.3295	 962.7557	 811.6644	1816.0961	1336.3180	1868.6016	 943.5815
PWY0_321	 0.2787251	 0.0000000	 6.4934585	 0.0000000	 1.2681453	 8.0281753	 0.0000000	 0.0000000	45.9238976	 0.0000000	 0.5541296	 0.0000000
PWY0_41	 2.777204	14.654428	73.220745	 9.987739	 3.980149	46.660043	 0.000000	21.115034	53.923933	86.481001	46.479252	 9.569730
PWY0_42	 0.1400000	 0.0000000	 3.4300000	 0.0000000	 0.8900000	 4.3900000	 0.0000000	 0.0000000	29.2100000	 0.0000000	 0.3286957	 0.0000000
PWY0_781	1833.7019	1731.4607	2588.3424	 479.8687	 868.3263	2369.6402	1287.4544	3378.9027	1984.1521	 206.7166	2204.9293	 577.8172
PWY0_845	 173.05208	 553.92323	 406.85840	 586.81717	 470.07458	  20.56650	 143.92991	 760.39274	 177.19872	1009.28017	  15.88783	  53.66280
PWY0_862	 862.17867	 540.34435	 355.85871	2240.82537	 400.81151	 228.65729	 843.33818	 638.25942	1347.64750	2903.19331	  35.37045	1389.93432
PWY1G_0	2.493777	3.119027	1.248507	0.000000	0.000000	2.673410	0.000000	2.497543	0.000000	1.249702	0.000000	1.248974
PWY490_3	1418.45182	 522.61772	1837.50785	 332.15212	 799.32800	 425.88769	 315.58553	2034.12884	 264.61557	  68.86528	 277.62140	 615.74937
PWY4FS_7	3830.813	4844.319	4650.041	4389.686	3490.588	4840.397	4174.807	4711.905	4355.243	4399.682	2973.977	3317.844
PWY4FS_8	3830.813	4844.319	4650.041	4389.686	3490.588	4840.397	4174.807	4711.905	4355.243	4399.682	2973.977	3317.844
PWYG_321	 980.81551	 634.69621	  44.86125	2515.04663	 470.33304	  24.36761	 969.96235	 750.78946	1534.97570	3254.50613	  41.33954	1563.87898
PYRIDNUCSAL_PWY	3042.290	3758.817	3009.249	3777.928	2447.121	3697.438	3571.287	4358.756	3568.275	4062.975	1206.555	2841.370
PYRIDNUCSYN_PWY	2924.092	3829.525	3080.004	3706.250	2252.859	3866.963	3308.891	3985.301	3394.886	3680.407	2127.126	2779.647
PYRIDOXSYN_PWY	126.10424	390.11984	259.64322	445.82369	323.78622	 13.03133	106.66222	545.20147	133.07780	778.86595	 10.91091	 41.97272
REDCITCYC	191.54435	263.55632	289.12352	918.60069	217.77369	 24.34106	 50.11506	479.34164	 99.59104	952.02341	106.30069	119.13631
RHAMCAT_PWY	1338.1747	 670.4166	1012.6364	1306.5756	1000.8023	 568.7733	 659.0246	1548.8690	1155.0167	2300.5417	1598.8035	 488.8569
RIBOSYN2_PWY	2925.2915	3151.6979	1998.3988	3482.8585	2177.4570	2675.3981	3116.7932	1753.3711	2817.3933	3561.0661	 837.7242	2549.0663
RUMP_PWY	 469.2631	 730.7592	 729.5982	 634.7177	 780.4495	 388.3215	 401.1381	1333.0002	 591.8639	 465.1550	 367.2133	 263.0547
SALVADEHYPOX_PWY	1375.0513	 898.7797	1079.6437	 504.5623	 713.2131	 241.8234	 338.1044	1729.1499	 364.3952	1507.3092	 278.5165	 244.7027
SER_GLYSYN_PWY	3465.781	4296.828	4407.768	4249.221	3319.820	4327.039	3984.343	5027.852	4089.101	4734.945	2909.992	3284.899
SO4ASSIM_PWY	 45.09669	132.10940	290.60666	203.76180	149.21918	 18.33582	125.81054	190.28313	144.06870	185.69292	 30.22793	374.95025
SULFATE_CYS_PWY	 99.64524	285.86566	590.74617	432.26408	314.66784	 40.99444	272.11405	400.87877	305.91576	399.08454	 65.48687	738.17423
TCA	 445.27363	1048.46098	 809.77519	1172.94451	 338.97238	 165.78620	 403.54038	 122.14448	 501.43464	  96.65131	  57.97668	 109.09837
TCA_GLYOX_BYPASS	 1.180541	 4.267152	14.884661	 0.000000	 3.083790	20.726554	 0.000000	 0.000000	92.188215	 0.000000	 4.273518	 0.000000
TEICHOICACID_PWY	 740.2180	1409.3714	1002.0336	 478.7530	 856.8250	 833.3232	 801.3672	2135.7046	1083.2610	 110.2606	 413.8052	 263.0351
THISYN_PWY	1599.3980	1305.5066	1163.8893	2026.4481	 810.0426	1797.9964	1613.4796	1174.1654	 956.6311	2241.4670	 393.0510	2324.6914
THREOCAT_PWY	 0.6059745	 0.0000000	12.2962215	 0.0000000	 2.9289416	17.8374466	 0.0000000	 0.0000000	91.1084099	 0.0000000	 1.2023107	 0.0000000
THRESYN_PWY	3960.472	4959.756	4037.931	4681.621	3384.321	4369.031	3976.782	4889.654	4441.400	4787.854	2885.516	3110.651
TRNA_CHARGING_PWY	3685.044	4632.426	4304.209	4359.152	3261.479	4356.235	4013.559	4815.557	4129.107	4426.232	2800.158	3292.229
TRPSYN_PWY	3479.564	4246.095	2885.818	3690.878	2801.379	3962.580	3856.466	3342.897	3875.412	4280.623	2740.283	2919.982
TYRFUMCAT_PWY	 0.00000	11.19446	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
UBISYN_PWY	 13.521217	 77.883873	  7.805433	218.048158	 12.287415	  8.016353	 26.787471	  4.373472	 54.038455	132.129489	 16.509751	 17.448483
UDPNAGSYN_PWY	3434.211	3642.716	3625.538	2690.717	2676.033	2663.406	3096.164	4006.626	2487.155	1368.351	2885.908	2796.092
VALDEG_PWY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.568039
VALSYN_PWY	4369.660	5520.521	5019.049	5017.978	3860.597	5188.781	4492.447	5790.988	4760.261	5267.477	3482.054	3634.856
